1.010000000000000009e+00 1.158403559525400094e-03 2.004159834437138892e-03 2.116147310950207503e-03 -6.420936506256611420e-04 3.696000595183901471e-04 2.991625029258124214e-07 -9.240670232417428276e-04 -5.123478333292961042e-04 -1.298699158495883737e-04 4.380563517579319000e-04 -7.908391372702382486e-04 -3.399339262917580330e-06 2.658425175569366594e-05 4.643668922776436636e-05 9.021092165179382671e-02 -4.085828901618065155e-05 2.325342875754309298e-05 -1.411493595264002924e-08 3.072962559042354989e-05 -1.060484042300438535e-03 -1.299814495888573687e-04 9.095126291219785952e-04 2.299205110620646168e-05 7.490060017226854473e-07 
1.020000000000000018e+00 1.235451889743621485e-03 2.137361828294645928e-03 2.268344073911671751e-03 -6.835504424328779855e-04 3.934756913169928103e-04 3.029536326368476930e-07 -1.013358630081282732e-03 -5.621115065311834379e-04 -1.485885432616185057e-04 4.628689946421098459e-04 -8.350926106889177900e-04 -3.579057019195137976e-06 2.883751218664988558e-05 5.035956565689831202e-05 9.624494045678952392e-02 -4.278182951323602985e-05 2.435155758088142396e-05 -1.779847063615128620e-08 3.317255485831752912e-05 -1.162762546988550501e-03 -1.487012049625413221e-04 9.603308436917075506e-04 2.371118649403517432e-05 8.531651185099536792e-07 
1.030000000000000027e+00 1.312853717918164263e-03 2.271171449854301159e-03 2.422952242440599199e-03 -7.251503963967815365e-04 4.174413523185604514e-04 3.058194429313432276e-07 -1.107401658928876135e-03 -6.145850505446660665e-04 -1.687568996664965966e-04 4.865843472707700036e-04 -8.772546445861839626e-04 -3.749952288668046230e-06 3.111548047512943942e-05 5.432888496112452825e-05 1.022727640632105500e-01 -4.452233766624184890e-05 2.532003904497127448e-05 -2.437469081792883431e-08 3.565477606453368238e-05 -1.270513441175022970e-03 -1.688700514148899789e-04 1.008766993540887282e-03 2.432910069594426238e-05 9.558843108633024099e-07 
1.040000000000000036e+00 1.390535853554859423e-03 2.405471479423215708e-03 2.579722149071348586e-03 -7.668631455977798243e-04 4.414635448306541282e-04 3.093987230410810758e-07 -1.206195664419122985e-03 -6.697747734684350671e-04 -1.902167900962639093e-04 5.090878917754681132e-04 -9.171347642450699026e-04 -3.915744409797353719e-06 3.343046365320295217e-05 5.835657233566105050e-05 1.082836486086742461e-01 -4.607456297401432319e-05 2.622093328487506465e-05 -2.698981769237962700e-08 3.815753450834498167e-05 -1.383741693881913046e-03 -1.903292753417974714e-04 1.054598237714701563e-03 2.483877488923584781e-05 1.054748323918722318e-06 
1.050000000000000044e+00 1.468423324011096332e-03 2.540120852322472894e-03 2.738530789541273377e-03 -8.086467425864793911e-04 4.655338664215520877e-04 3.115893667121001514e-07 -1.309741806891863772e-03 -7.275879363719642582e-04 -2.134247066996512537e-04 5.303600360844184505e-04 -9.546493283359599969e-04 -4.067605189208540257e-06 3.579032097237139730e-05 6.244875742264509343e-05 1.142687667841217614e-01 -4.738809681898315668e-05 2.696472455177034529e-05 -3.040241823947237144e-08 4.076321072661855067e-05 -1.502406701783956218e-03 -2.135317747295205121e-04 1.097719839553600724e-03 2.522734349351019671e-05 1.150347658755523004e-06 
1.060000000000000053e+00 1.546361759664272896e-03 2.674855743952504056e-03 2.899310446402023414e-03 -8.504285246033292797e-04 4.895978356752825897e-04 3.183030511872880253e-07 -1.417972836800370081e-03 -7.881436184683019005e-04 -2.379303843528943402e-04 5.502895461621523177e-04 -9.896577586396529576e-04 -4.213638551347805666e-06 3.816628212104545160e-05 6.656964629421728682e-05 1.202197901305501332e-01 -4.853762800097384143e-05 2.761201331071061943e-05 -3.257550582786509892e-08 4.332701936559242269e-05 -1.626494751677067191e-03 -2.380405596764153381e-04 1.137984914905474385e-03 2.552948582000637130e-05 1.243560808381685082e-06 
1.070000000000000062e+00 1.624315886361556291e-03 2.809617258093436744e-03 3.061893254271484503e-03 -8.921849007924670611e-04 5.136527329713716072e-04 3.194713286198726747e-07 -1.530783221002095500e-03 -8.513378311730238242e-04 -2.638864612291146484e-04 5.688982192694655134e-04 -1.022171324818863100e-03 -4.346661626419016778e-06 4.055693135411489962e-05 7.070979764043757647e-05 1.261299438101764481e-01 -4.950027649090393351e-05 2.817960246025293884e-05 -3.788354116810266119e-08 4.588668498639241020e-05 -1.755884858562644681e-03 -2.639981684889002836e-04 1.175395147470133413e-03 2.573953939896076129e-05 1.329297736870752376e-06 
1.080000000000000071e+00 1.702219946021311676e-03 2.944291947832681187e-03 3.226134797750748132e-03 -9.338981697812546567e-04 5.376820502801498824e-04 3.218524132419027680e-07 -1.648028836339631396e-03 -9.170896633774334441e-04 -2.912815906737608847e-04 5.861920619384696808e-04 -1.052232111601781586e-03 -4.469212161683191244e-06 4.295003262666628881e-05 7.486574253821369159e-05 1.319934760621045977e-01 -5.027132210500598444e-05 2.860921116492551127e-05 -3.827119288290991517e-08 4.843245017623858519e-05 -1.890405034169819701e-03 -2.913846751122667637e-04 1.209991710836400697e-03 2.586699510181439822e-05 1.405786239945698421e-06 
1.090000000000000080e+00 1.780027210914447147e-03 3.078796026543359488e-03 3.391945582177451155e-03 -9.755286807693126956e-04 5.616727547386644002e-04 3.219188708024445941e-07 -1.769538157706466780e-03 -9.853124010207505844e-04 -3.200990372266336809e-04 6.022215590749059513e-04 -1.079906629503395426e-03 -4.583740423693597629e-06 4.534112197666996026e-05 7.902182691801491201e-05 1.378051691463419715e-01 -5.085572440799687234e-05 2.893377594340694548e-05 -4.280612588669891430e-08 5.095189183060663845e-05 -2.029857105717066974e-03 -3.202008594303986234e-04 1.241869006798487383e-03 2.591768809503794174e-05 1.479347954915703032e-06 
1.100000000000000089e+00 1.857775043906429368e-03 3.213203825480747539e-03 3.559109600847199222e-03 -1.017057027297524514e-03 5.855948330418701223e-04 3.251153210201006308e-07 -1.895155142566343426e-03 -1.055711235885530052e-03 -3.503098781936090159e-04 6.171334583170556007e-04 -1.105331770605576507e-03 -4.683487472142144417e-06 4.764933352779971581e-05 8.300467889825278035e-05 1.435608230519954953e-01 -5.128610412560362337e-05 2.918857712396955421e-05 -4.624201105161790817e-08 5.360949607867046654e-05 -2.173976122110492498e-03 -3.504048866211917899e-04 1.271200978254612623e-03 2.582661193856997280e-05 1.539337986102045413e-06 
