1.010000000000000009e+00 7.697660593761288328e-06 0.000000000000000000e+00 9.814209597571116675e-03 0.000000000000000000e+00 3.553206314366612332e-06 0.000000000000000000e+00 -1.403671595805580164e-04 0.000000000000000000e+00 -2.889213138591711193e-06 0.000000000000000000e+00 -5.887590401190027163e-05 0.000000000000000000e+00 
1.020000000000000018e+00 1.340987015604986216e-05 0.000000000000000000e+00 1.932204267408624623e-02 0.000000000000000000e+00 6.063464372279194326e-06 0.000000000000000000e+00 -3.100005888885458915e-04 0.000000000000000000e+00 -1.123060573556005293e-05 0.000000000000000000e+00 -1.263240555751572747e-04 0.000000000000000000e+00 
1.030000000000000027e+00 1.846653908677411087e-05 0.000000000000000000e+00 2.856607677985072841e-02 0.000000000000000000e+00 8.226679732356044481e-06 0.000000000000000000e+00 -4.869284891614385387e-04 0.000000000000000000e+00 -2.463084369609979641e-05 0.000000000000000000e+00 -1.967339335794399797e-04 0.000000000000000000e+00 
1.040000000000000036e+00 2.294561843081160781e-05 0.000000000000000000e+00 3.757187698407816329e-02 0.000000000000000000e+00 1.007692813149385886e-05 0.000000000000000000e+00 -6.714066216673207459e-04 0.000000000000000000e+00 -4.275971860600708528e-05 0.000000000000000000e+00 -2.685573454216571491e-04 0.000000000000000000e+00 
1.050000000000000044e+00 2.696954601221055156e-05 0.000000000000000000e+00 4.635855088998738771e-02 0.000000000000000000e+00 1.167957892742297803e-05 0.000000000000000000e+00 -8.618926963092105476e-04 0.000000000000000000e+00 -6.533003346245080034e-05 0.000000000000000000e+00 -3.409532408079224441e-04 0.000000000000000000e+00 
1.060000000000000053e+00 3.062352945004840016e-05 0.000000000000000000e+00 5.494152264027506866e-02 0.000000000000000000e+00 1.308126179628351667e-05 0.000000000000000000e+00 -1.057210008368311520e-03 0.000000000000000000e+00 -9.208616632093252991e-05 0.000000000000000000e+00 -4.133771762952351747e-04 0.000000000000000000e+00 
1.070000000000000062e+00 3.396044134458248951e-05 0.000000000000000000e+00 6.333377051029374927e-02 0.000000000000000000e+00 1.431158702291382493e-05 0.000000000000000000e+00 -1.256642539132128353e-03 0.000000000000000000e+00 -1.227972722430542552e-04 0.000000000000000000e+00 -4.854572924522158298e-04 0.000000000000000000e+00 
1.080000000000000071e+00 3.703236356930278379e-05 0.000000000000000000e+00 7.154650274162308032e-02 0.000000000000000000e+00 1.539982771204445236e-05 0.000000000000000000e+00 -1.459353843823601527e-03 0.000000000000000000e+00 -1.572529836146667448e-04 0.000000000000000000e+00 -5.569094877201190286e-04 0.000000000000000000e+00 
1.090000000000000080e+00 3.985976903872487181e-05 0.000000000000000000e+00 7.958957746962108670e-02 0.000000000000000000e+00 1.635841845042875850e-05 0.000000000000000000e+00 -1.665097480192725358e-03 0.000000000000000000e+00 -1.952598459497934598e-04 0.000000000000000000e+00 -6.275426768965352729e-04 0.000000000000000000e+00 
1.100000000000000089e+00 4.361317188801464262e-05 0.000000000000000000e+00 9.084534013926681695e-02 0.000000000000000000e+00 1.771096943642595933e-05 0.000000000000000000e+00 -1.947756919186309889e-03 0.000000000000000000e+00 -2.552415136939378284e-04 0.000000000000000000e+00 -7.289694455000265104e-04 0.000000000000000000e+00 
1.110000000000000098e+00 4.579215428708384607e-05 0.000000000000000000e+00 9.804011874028348283e-02 0.000000000000000000e+00 1.835800150628012946e-05 0.000000000000000000e+00 -2.147602450705074148e-03 0.000000000000000000e+00 -2.982466694939603282e-04 0.000000000000000000e+00 -7.932983222177326455e-04 0.000000000000000000e+00 
1.120000000000000107e+00 4.787444400815016858e-05 0.000000000000000000e+00 1.052447661886027619e-01 0.000000000000000000e+00 1.895147446159976132e-05 0.000000000000000000e+00 -2.352201172118927128e-03 0.000000000000000000e+00 -3.447943120591848002e-04 0.000000000000000000e+00 -8.576911882204116397e-04 0.000000000000000000e+00 
1.129999999999999893e+00 4.979742854613709174e-05 0.000000000000000000e+00 1.122599955049411041e-01 0.000000000000000000e+00 1.946952274367921764e-05 0.000000000000000000e+00 -2.556809753453243537e-03 0.000000000000000000e+00 -3.935223545144281667e-04 0.000000000000000000e+00 -9.204669845209321110e-04 0.000000000000000000e+00 
